,well,fov,label,nuc-intensity_mean,nuc-centroid-0,nuc-centroid-1,nuc-area,nuc-intensity_variance,nuc-intensity_median,nuc-intensity_percentiles-0,nuc-intensity_percentiles-1,nuc-intensity_percentiles-2,nuc-intensity_percentiles-3,3-intensity_mean,3-intensity_variance,3-intensity_median,3-intensity_percentiles-0,3-intensity_percentiles-1,3-intensity_percentiles-2,3-intensity_percentiles-3,4-intensity_mean,4-intensity_variance,4-intensity_median,4-intensity_percentiles-0,4-intensity_percentiles-1,4-intensity_percentiles-2,4-intensity_percentiles-3,cell-intensity_mean,cell-area,cell-axis_major_length,cell-axis_minor_length,cell-perimeter,cell-intensity_variance,cell-intensity_median,cell-intensity_percentiles-0,cell-intensity_percentiles-1,cell-intensity_percentiles-2,cell-intensity_percentiles-3,1-intensity_mean,1-intensity_variance,1-intensity_median,1-intensity_percentiles-0,1-intensity_percentiles-1,1-intensity_percentiles-2,1-intensity_percentiles-3
2405,r14c14,8,77.0,5220.54556803995,1037.0387016229713,871.2034956304619,801.0,1465083.8559135662,5138.0,3598.0,4311.0,6206.0,6830.0,8761.667765869744,33932107.07098899,7863.0,1762.4,3321.0,13514.0,17239.399999999998,3752.8549051937343,6643438.102607844,3049.0,835.0,1483.0,5873.0,7790.8,4638.296784830997,1213.0,41.82695445623588,37.96904857008364,136.12489168102786,8123585.446955862,3869.0,1596.0,2265.0,6784.0,8874.599999999999,1772.4303380049464,478563.9351719385,1683.0,892.2,1110.0,2404.0,2699.0
2406,r04c08,7,1.0,6704.252525252526,2.1515151515151514,229.1717171717172,99.0,2111179.764513825,7014.0,4690.2,5604.5,7911.0,8398.2,5385.907091808686,5167515.663165759,5845.0,1976.0,3616.0,7002.5,8008.2,2237.258933479934,1016086.7493360806,2241.0,945.8,1491.5,2752.5,3545.8,3542.4409015942824,1819.0,73.63338353615978,33.19837966708772,200.1959594928933,2723312.4818014964,3252.0,1771.0,2136.5,4733.5,5520.8,1514.377130291369,154808.28108225405,1528.0,1005.4,1163.0,1818.5,1993.4
2407,r04c08,7,2.0,3591.211111111111,2.911111111111111,983.4555555555556,90.0,202760.92209876544,3656.0,2898.6,3273.0,3918.5,4178.8,2837.264328485885,1555962.356991016,2513.0,1575.6,1851.0,3542.0,4593.200000000001,1387.2745936698032,674575.2103126022,1116.0,728.8,828.0,1629.0,2450.4,1565.4679213002566,1169.0,90.19488778016634,22.29132998820985,207.71677477306463,1531938.175403806,1213.0,898.0,963.0,1541.0,2680.4000000000005,1166.8588537211292,100767.975800568,1081.0,840.0,899.0,1365.0,1619.0
2408,r04c08,7,3.0,5926.722891566265,20.33467202141901,755.9062918340027,747.0,1185092.422541572,6171.0,4315.6,5231.0,6724.5,7117.4,3376.0709278350514,2443228.2465156345,3033.0,1525.0,2116.0,4477.0,5787.2,1502.9517525773197,577932.8673629079,1318.0,713.4,918.0,1985.0,2451.0,2196.8832989690723,2425.0,78.47630340560792,42.82279063979045,222.17261889578032,1313946.9814324158,1704.0,1135.0,1302.0,3003.0,3994.0,1292.5913402061856,158241.24289408012,1171.0,868.4,947.0,1596.0,1895.0
2409,r04c08,7,4.0,8591.019637462236,16.25226586102719,684.5604229607251,662.0,4225399.614417995,8689.5,5672.8,7054.5,10115.0,11333.0,6154.819727891157,3146193.814440742,6123.0,3865.2,4707.75,7445.25,8700.9,3021.4659863945576,1502836.6706117822,2746.5,1703.9,2156.75,3540.75,4934.399999999997,3480.707482993197,294.0,33.35926173452019,11.512770933912416,78.21320343559643,3262937.2885834603,2930.0,1716.8,1947.25,4484.25,6016.899999999999,1679.2210884353742,178891.85928316903,1647.5,1139.9,1322.25,1954.5,2212.3
2410,r04c08,7,5.0,9059.14039408867,65.81773399014779,608.5837438423646,812.0,4328212.640388022,9343.0,5994.0,7589.5,10638.5,11586.6,4790.138260869565,2811340.049579584,4980.5,2461.8,3442.5,6022.75,6929.599999999999,2118.2604347826086,597093.4917389414,2158.0,1121.8,1522.0,2585.25,3074.0,2796.290434782609,2300.0,80.89490038141136,39.36052045568504,219.4802307403552,1308765.4182563329,2473.5,1608.8,1820.75,3679.25,4313.1,1358.962608695652,95932.04468884689,1351.5,961.9,1095.0,1601.0,1783.1
2411,r04c08,7,6.0,9273.311688311687,82.9443413729128,214.3339517625232,539.0,6029204.77854613,9432.0,5816.2,7477.0,10894.0,12332.8,4357.687350835322,4930887.003682481,3904.5,1717.1,2496.5,5962.5,7666.5,2181.1971957040573,1484396.6744193437,1912.0,844.1,1236.75,2904.75,3877.0,2630.023866348449,3352.0,103.23251374375488,44.66392149327509,273.6812408671319,1684000.6736547411,2279.0,1401.1,1677.0,3251.25,4177.5,1474.1491646778045,181068.61498140247,1376.0,988.1,1127.75,1784.0,2052.8
2412,r04c08,7,7.0,8703.152317880795,109.68377483443707,169.82615894039736,604.0,4127327.3311039,9018.0,5621.3,7268.25,10242.5,11211.7,3907.0388692579504,4357912.61686374,3443.5,1456.0,1982.75,5796.25,7076.5,1627.6448763250885,624227.9922617337,1461.5,679.5,977.5,2326.5,2821.5,2374.7296819787985,566.0,30.358833555609507,26.015922208792706,103.80508652763322,373214.21491403313,2420.5,1502.0,1888.75,2856.75,3143.5,1465.8021201413428,215390.5297481552,1291.0,1013.0,1097.25,1786.75,2201.5
2413,r04c08,7,8.0,1798.2790697674418,154.34883720930233,288.74418604651163,129.0,180886.2787092122,1623.0,1333.2,1488.0,2164.0,2476.6,5496.365885992046,17805214.218756698,4386.0,3221.0,3737.0,5242.0,7947.999999999999,2535.0384445426425,3889297.2238865774,1884.0,1351.0,1575.0,2542.5,4272.199999999997,3669.764471939903,2263.0,89.5218943583982,38.64318037329872,249.5929291125633,5174802.166797854,2940.0,1877.2,2492.5,3960.5,6245.999999999998,1399.5536897923112,422884.6023980071,1194.0,1025.2,1102.0,1330.0,1967.8
2414,r04c08,7,9.0,7554.3729281767955,249.40331491712703,1073.024861878453,362.0,3427288.416173193,7874.5,4889.5,5957.0,9128.0,9859.9,5927.405968077724,2199470.643656262,6169.0,3474.0,5269.0,6889.0,7503.0,2506.181124219292,369815.7694146973,2567.0,1610.0,2244.0,2840.0,3216.0,4497.3941707147815,1441.0,49.52344296180742,38.083123332334765,151.1959594928933,2488079.728043743,4709.0,2253.0,3457.0,5286.0,6089.0,1731.6120749479528,120405.95569042048,1743.0,1274.0,1524.0,1898.0,2094.0
2415,r04c08,7,10.0,9832.307392996108,311.00972762645915,34.11867704280156,514.0,5483908.302396705,10051.5,6471.5,8114.5,11597.0,12809.2,15829.678127286028,103655842.4494338,15524.0,2321.2,6329.5,24388.5,29162.2,6673.504023408925,22426030.7254776,6122.0,801.3999999999999,2199.5,10542.0,13296.2,6580.46671543526,1367.0,44.69188268809215,40.69826115592558,155.88225099390854,24642215.54808745,4718.0,1602.4,2422.0,9995.0,14924.6,2501.4023408924654,2063950.4804041763,2040.0,945.2,1250.5,3650.5,4792.200000000001
2416,r04c08,7,11.0,3503.957120980092,342.3506891271057,858.7381316998469,653.0,105303.16202050143,3567.0,3009.2,3294.0,3753.0,3894.8,7427.415629025333,13526036.591529028,8012.0,2177.8,4234.0,10208.0,11913.200000000006,3675.888364104766,4672449.852715615,3671.0,1017.8,1880.0,5080.0,6301.800000000001,4177.367110347789,2329.0,87.89130970384188,38.65868298874425,245.6223663640862,5437931.14431973,3306.0,1765.8,2397.0,6074.0,7632.000000000002,2249.0249033920136,760723.7159963947,2215.0,1188.8,1509.0,2818.0,3283.600000000001
2417,r04c08,7,12.0,5827.3005008347245,471.2988313856428,960.8706176961604,1198.0,3387992.230233472,5769.5,3494.7,4094.75,7546.0,8129.3,3800.061204663212,3812237.495282487,3296.5,1515.1,2120.75,5594.5,6603.4000000000015,1797.4158031088082,903653.7675222824,1577.0,758.7,1022.0,2517.0,2957.6000000000004,2428.6136658031087,3088.0,87.3343205976566,46.75446755535147,242.40916292848976,1294533.75132879,2081.0,1353.7,1646.0,2923.0,4027.6,1396.7603626943005,285420.2197760343,1238.0,917.0,1001.0,1737.0,1990.9000000000003
2418,r04c08,7,13.0,4044.668393782384,466.4300518134715,922.7668393782384,193.0,150955.3097264356,4063.0,3472.8,3827.0,4285.0,4506.6,17048.644597887895,156123027.83347812,11771.0,4518.900000000001,7580.75,25164.5,38341.30000000001,6894.764419171405,18707029.383981768,5626.5,2138.4,3672.75,9484.25,13698.9,8145.501624695369,2462.0,74.37571420647637,43.77968661252451,206.8944443027283,31576681.09971304,5933.5,2601.2,3770.5,11261.25,17629.0,3727.456539398863,5232736.414642451,2872.0,1517.1,2057.25,4848.0,7122.700000000001
2419,r04c08,7,14.0,3178.014749262537,501.6519174041298,187.93510324483776,339.0,388720.4157116628,3274.0,2262.4,2714.0,3629.0,3985.4,2878.4088507265524,2912332.3539771466,2159.0,1287.0,1598.0,3831.5,5768.0,1327.6809775429326,487393.0032444869,1023.0,725.7,827.75,1661.25,2496.2000000000007,2179.037318361955,3028.0,75.50352350874151,53.40139642451244,223.86500705120545,418738.6785941298,2040.0,1618.7,1789.0,2389.25,2935.2000000000007,1300.1525759577278,97858.33669415704,1160.5,1026.0,1067.0,1485.0,1799.3000000000002
2420,r04c08,7,15.0,6097.190751445087,502.5780346820809,971.2254335260116,173.0,279202.0965618631,6160.0,5422.0,5803.0,6461.0,6705.6,11000.417681312863,53460717.47032792,10189.0,1879.0,3929.0,17728.0,21272.2,4850.734780307041,13555459.219759095,3864.0,751.6,1315.0,8335.0,10170.2,5431.365802011646,1889.0,80.46986220654509,32.49745835265601,206.1370849898476,15593328.836543577,3821.0,1529.0,2073.0,8799.0,11553.0,2215.2535733192167,1233867.3888503865,1907.0,1027.0,1254.0,3116.0,4021.0
2421,r04c08,7,16.0,9953.087912087913,505.7912087912088,936.8241758241758,91.0,6447073.398864872,9617.0,7100.0,8094.0,11554.0,13714.0,1109.5511811023623,19666.94554322442,1126.0,900.0,1073.0,1180.0,1244.0,625.6719160104986,8962.094460633365,613.0,530.0,579.0,659.0,738.0,923.8031496062991,381.0,25.85632302216506,19.472265065115216,74.2842712474619,2949.942877219088,920.0,856.0,891.0,955.0,996.0,709.3097112860893,2399.9828190767494,701.0,656.0,674.0,738.0,777.0
2422,r04c08,7,17.0,9555.45164960182,1028.098976109215,231.49488054607508,879.0,10524197.041746428,9176.0,5664.8,6838.5,12276.0,14005.6,5718.331914893617,4846193.277066546,6164.0,2681.0,3722.0,7160.0,8511.4,2657.468085106383,1101042.6347970425,2815.0,1074.0,1914.0,3257.0,3756.000000000001,2580.6936170212766,705.0,54.22727244483373,17.12488055221536,122.18376618407356,793306.0082571298,2660.0,1365.2,1825.0,3271.0,3618.6,1643.931914893617,206093.9698325034,1692.0,996.2,1271.0,1991.0,2250.2
2423,r07c18,2,1.0,3690.586776859504,2.636363636363636,130.22314049586777,121.0,331243.96147804114,3707.0,2924.0,3317.0,4058.0,4371.0,2683.7787491593813,2514154.181041341,2243.5,1197.3,1484.0,3361.25,4628.0,1656.4475453934097,1251357.6709203366,1325.0,854.0,1004.0,1758.5,2851.7000000000003,1637.4852051109615,2974.0,107.69175568856366,37.88648366517567,258.9533188057741,734935.4770844064,1544.0,1135.3,1354.0,1764.0,2026.0,792.0924680564896,30057.9951483808,742.0,652.0,693.0,816.0,993.0
2424,r07c18,2,2.0,5732.382585751979,4.733509234828496,833.1846965699208,379.0,1260876.4578497785,5815.0,4085.0,4983.0,6632.0,7143.2,5017.7004662004665,5444306.106472199,4894.0,2067.6,3421.25,6159.75,7864.400000000001,2481.8939393939395,2306626.9627216216,2270.0,1035.3,1368.25,3016.0,4216.400000000001,2663.05439005439,2574.0,104.2311176983073,34.90277845839346,256.06601717798213,1576467.2557829807,2156.0,1481.3,1805.0,3461.5,4078.0,1046.2257187257187,58510.53219014001,1017.0,791.0,863.0,1142.0,1362.4000000000003
2425,r07c18,2,3.0,5085.3557692307695,12.053571428571429,923.5247252747253,728.0,810908.6824941885,5121.5,3841.7,4601.75,5650.75,6166.0,2400.648414985591,1492784.6498750092,1965.0,1244.4,1542.0,2924.0,4298.6,1234.5262247838616,345225.196862693,1067.0,764.4,894.0,1401.5,1824.6000000000008,1606.6835734870317,1735.0,69.55188319058459,38.0260479630481,189.29646455628165,77889.42898089014,1627.0,1216.0,1396.0,1818.0,1965.0,780.87204610951,4321.666624920064,784.0,696.0,738.0,821.0,861.6000000000001
2426,r07c18,2,4.0,4159.005224660397,14.58725182863114,1013.9843260188088,957.0,503278.329126308,4162.0,3148.4,3781.0,4680.0,5028.599999999999,2741.9510688836103,2014423.1724275984,2409.0,1295.9,1662.25,3473.5,4472.2,1431.2603325415678,798683.7422032149,1121.5,818.9000000000001,954.0,1456.5,2555.0,1675.3705463182898,4210.0,154.03592880240248,37.89296547657438,359.095454429505,73032.73157903644,1726.0,1270.0,1488.0,1865.75,1985.0,772.3318289786223,8172.556635372178,755.0,683.0,713.0,804.0,890.0
2427,r07c18,2,5.0,7794.58547008547,20.200854700854705,504.508547008547,702.0,3067213.0147746364,7808.0,5342.0,6580.25,9058.75,10028.4,3851.74647887324,3340357.045842276,3720.0,1690.2,2162.25,5123.5,6012.0,1970.521766965429,1002751.7066324732,1945.0,799.1,951.0,2777.75,3287.0,1908.51152368758,1562.0,88.93405831177608,23.45877918439132,202.2903679018717,405412.2754753993,1754.0,1213.1,1415.5,2362.0,2850.0,756.0185659411012,17038.79927118291,731.5,614.0,645.0,851.75,921.0
2428,r07c18,2,6.0,6284.18671875,32.7328125,109.28515625,1280.0,1983088.9456048585,6488.5,4280.7,5230.0,7372.25,8077.3,4647.829652125897,4571244.9972102055,4608.0,1929.1,2830.25,6079.0,7226.8,2537.755659856433,1884265.5623299207,2351.0,955.1,1339.0,3481.0,4504.8,2120.5157371617893,3622.0,86.89600665676255,60.186721176539294,277.0660171779821,878642.5788522864,1745.0,1465.0,1562.0,2474.25,3166.0,817.4853672004417,21878.72245291596,778.0,662.0,701.0,900.75,1050.9
2429,r07c18,2,7.0,4509.0,28.21212121212121,3.7151515151515153,165.0,517966.04848484846,4614.0,3461.0,4062.0,5064.0,5380.0,3654.271200440528,1936933.491703625,3516.0,2054.0,2566.5,4370.5,5531.8,1935.8879405286343,838685.3252730713,1798.0,974.1,1205.75,2292.25,3276.100000000001,2247.906938325991,3632.0,118.38862917411969,40.82178024972902,301.4568901432423,1201281.815678732,1832.0,1515.0,1598.0,2605.25,3152.8,663.9482378854625,7986.541924207728,648.0,563.0,594.0,718.0,794.0
2430,r07c18,2,8.0,5537.328385899815,48.08627087198516,963.0463821892394,1078.0,1066148.1426265226,5723.5,4016.4,4966.25,6250.0,6739.3,1667.7012658227848,258552.11497730063,1515.0,1185.4,1333.0,1839.0,2413.2000000000003,915.6700421940928,138203.1071616016,770.0,630.0,677.0,1034.0,1445.6,1345.1510548523206,1185.0,51.04928034567367,33.43004944623161,148.22539674441617,13266.342583275473,1324.0,1219.0,1259.0,1407.0,1491.6,601.3915611814346,60909.6660891239,526.0,479.0,497.0,603.0,770.4000000000005
2431,r07c18,2,9.0,6683.923903312444,42.11101163831692,795.8710832587287,1117.0,2281151.472275543,6889.0,4438.2,5659.0,7780.0,8424.0,3702.339139344262,1635765.0069107348,3563.0,2085.5,2732.0,4661.25,5457.0,1987.7264344262296,744432.213071713,1814.0,1082.0,1257.75,2538.5,3194.5,2086.4774590163934,976.0,41.246680770279625,32.123577351121135,132.01219330881975,1369934.3806394448,1851.0,1509.5,1699.75,2153.75,2398.0,900.8811475409836,20152.51046425692,858.0,757.0,794.0,984.0,1118.5
2432,r07c18,2,10.0,4473.208187134503,60.52163742690058,23.257309941520468,855.0,532333.6595820937,4557.0,3420.4,4032.0,4966.5,5365.8,5249.887969258055,4397106.91532378,4754.0,3157.0,3820.0,5949.5,8387.6,2974.6169080697605,2506244.040057008,2532.0,1496.0,2040.5,3164.0,5566.600000000003,2618.043452556902,3383.0,71.09272935848672,61.68518455773792,244.00104602052653,1095600.9177098654,2503.0,1570.4,1802.0,3137.0,3922.0,884.3479160508424,43884.16183943487,828.0,684.0,749.5,925.0,1254.0
2433,r07c18,2,11.0,7061.571597633136,62.21775147928994,467.36686390532543,845.0,1638411.4401400513,7193.0,5150.4,6415.0,7830.0,8568.8,3554.2097464603225,3542490.747247779,3223.5,1394.3000000000002,2018.5,4780.75,6019.4,1761.7479420480738,1404997.1937930975,1322.0,782.0,930.25,2282.0,3108.7,1964.4050049390848,6074.0,142.46501258581392,56.81315533212525,372.4274528917194,608461.5478577297,1731.0,1282.3000000000002,1452.0,2308.75,2912.0,789.3587421797827,18665.70189344588,770.0,645.0,692.0,837.0,969.0
2434,r07c18,2,12.0,4314.975490196079,66.87745098039215,3.588235294117647,204.0,707715.9748894654,4405.0,3101.2,3710.25,4995.0,5411.7,4815.764293230445,3823486.877448282,4244.0,3180.0,3662.5,5336.0,6957.0,2577.861101367941,2226880.713783284,2166.0,1416.0,1656.5,2824.5,4160.0,2613.824272185198,2851.0,62.14976527969465,60.124763920486416,228.37972567696687,1115607.83337789,2320.0,1788.0,1984.0,2991.5,3372.0,756.2641178533847,32248.4125286764,702.0,600.0,642.0,796.0,1018.0
2435,r07c18,2,13.0,4497.347315436242,82.13506711409396,1051.9320469798658,1192.0,755730.0773585648,4531.5,3287.6,3988.75,5086.5,5624.0,4927.764627659574,6716406.076913691,4874.0,1631.7,3134.75,6300.5,7863.900000000001,2834.902593085106,5050583.070631575,2627.0,957.7,1472.75,3361.25,4760.3,2918.0811170212764,3008.0,73.54621334744738,55.90459563865023,226.3086578651014,2007744.8956806671,2412.0,1500.7,1899.75,3816.0,4565.800000000001,1078.881981382979,54940.73507426561,1050.0,822.0,900.0,1192.0,1379.3000000000002
2436,r07c18,2,14.0,5788.918660287081,103.85885167464114,93.39832535885168,836.0,1304574.1201781095,5913.0,4140.5,5055.75,6634.75,7124.0,2832.986936936937,1739751.0219014285,2612.0,1529.0,1957.25,3239.25,4553.1,1221.7166666666667,350451.1562087087,1053.5,799.0,920.0,1244.5,1910.2000000000016,1680.3653153153152,2220.0,107.39881193912392,28.17637189721912,263.7056274847714,135094.3264546303,1589.0,1317.0,1453.0,1828.0,2212.3,723.5734234234234,6641.584248640533,709.0,645.0,672.0,752.0,819.1000000000001
2437,r07c18,2,15.0,9508.125484120836,110.58404337722696,418.8063516653757,1291.0,4332839.974958615,9654.0,6714.0,8088.0,10942.5,12007.0,4888.704406023425,11339152.658301834,4072.0,1393.0,2388.5,6664.25,8954.900000000001,2796.3024261015057,5721904.679731983,1918.0,902.0,1259.75,3703.5,5309.900000000001,2845.5177077523704,7172.0,157.29725177790726,66.34767376957262,426.8010819142764,2126656.2661393075,2442.0,1620.0,1994.0,3417.75,4415.900000000001,1033.261015058561,56070.17085608064,967.0,836.0,892.0,1099.0,1258.0
2438,r07c18,2,16.0,4819.53073286052,102.677304964539,21.44917257683215,846.0,810812.6154857513,4977.0,3447.5,4202.75,5528.75,5839.5,2330.248031496063,5173104.477850456,1123.5,724.0,795.0,3211.0,6597.100000000001,841.3503937007874,231791.0622636245,617.5,457.6,502.0,1011.25,1640.9,9432.570866141732,254.0,23.294041129170832,13.956917521010697,59.941125496954285,105918777.6465528,4278.5,1520.9,2067.75,13382.0,27135.6,1375.783464566929,514221.3586242173,999.0,846.0,887.75,1596.75,2558.2000000000003
2439,r07c18,2,17.0,5830.117866004963,118.08436724565756,63.23076923076923,806.0,1305685.6002515254,5982.0,4047.5,5135.5,6683.0,7186.5,3222.4363464268813,2805000.0055317534,2867.0,1662.2,2203.0,3640.0,4990.8,1696.362044486512,1705451.8334292322,1199.0,877.2,1026.0,1807.0,3089.8,1792.570752484619,2113.0,70.07954618588177,39.269790609420085,191.65180361560903,75387.23978821748,1792.0,1432.4,1619.0,1991.0,2130.8,803.0586843350686,13996.147999594155,778.0,703.2,738.0,823.0,913.8
2440,r07c18,2,18.0,7823.789608177172,127.1984667802385,935.5025553662692,1174.0,5067390.150794906,7692.0,4783.700000000001,6169.5,9480.75,11038.9,4922.512326656394,1858108.2483072216,4801.5,3341.0,3808.5,5840.25,6821.0,2630.8751926040063,1105707.6585371357,2544.0,1421.0,1704.5,3243.5,4181.5,3020.929506933744,2596.0,84.82703631837185,39.88124321165552,225.4091629284897,1920626.7034282624,2481.0,2064.5,2235.0,3465.0,4133.5,956.7245762711864,18200.27044377269,942.0,807.0,855.0,1035.0,1124.0
2441,r07c18,2,19.0,7981.197846567968,127.71063257065948,246.69851951547776,743.0,2683285.8868325097,8231.0,5463.6,7020.5,9271.5,9856.8,4078.471264367816,5644587.873501341,3427.0,1378.0,2000.0,5918.0,7329.8,2453.5715117124982,2603001.320107958,1881.0,853.0,1080.0,3412.0,4874.6,2210.9988360250254,6873.0,126.3178393093294,71.72289957117526,359.90663761154804,1763815.217807462,1607.0,1190.2,1366.0,2849.0,3873.0,837.5888258402445,36269.73839979988,785.0,622.0,685.0,994.0,1104.8000000000002
2442,r07c18,2,20.0,7170.522798742139,132.0251572327044,848.4866352201258,1272.0,2230227.27463745,7388.0,4952.3,6178.25,8333.75,8925.7,4911.500946969697,5749306.164014255,4885.5,1926.8,2948.75,6462.25,8017.600000000002,2815.887121212121,2654905.2774098944,2630.0,1156.0,1502.75,3652.25,4844.200000000001,3045.680871212121,5280.0,172.42756266779423,42.40614106504908,397.144227664784,1840797.621073484,2621.0,1820.9,2140.0,3905.75,4666.1,1039.7943181818182,23619.784210141184,1028.0,858.0,925.0,1131.0,1237.0
2443,r07c18,2,21.0,5316.7134587554265,140.55571635311142,1042.5108538350216,691.0,1290698.855665461,5432.0,3701.0,4562.5,6181.5,6693.0,4853.072524407253,2976517.5024110614,4490.0,3072.1,3739.25,5568.5,7178.100000000001,2509.244769874477,1840081.4080096048,2260.0,1300.0,1569.0,2755.0,4599.6,2662.2726638772665,2868.0,80.70722672296904,47.17653793474877,218.36753236814712,1910261.3900895563,2279.5,1648.0,1797.0,3298.25,3592.3,830.8793584379358,25649.892698054227,789.5,692.0,731.0,858.0,1080.3000000000002
2444,r07c18,2,22.0,4487.553691275168,137.93288590604027,1067.5369127516778,596.0,549485.1430904013,4688.0,3293.0,4141.25,5036.25,5240.0,5926.08173374613,16922014.548118357,4975.0,1989.9,2798.75,7347.25,11088.899999999998,3118.3551083591333,7881548.799904244,2406.0,931.0,1160.25,3636.0,6645.599999999998,2602.033436532508,3230.0,119.73156567266918,35.24732700246481,278.18481220460006,1280394.9988819982,2412.5,1460.0,1715.0,3229.0,3717.5,984.8953560371516,110897.24787317046,879.5,711.0,765.0,1067.0,1485.1
2445,r07c18,2,23.0,7069.582787652012,148.2937324602432,256.0982226379794,1069.0,2328926.1533426503,7174.0,4969.8,6159.0,7945.0,9061.6,5145.939393939394,2080781.9385617536,4722.0,3451.9,4125.0,6121.5,7367.700000000001,2766.360795454545,1086149.6558114886,2505.5,1604.2,1949.0,3477.25,4288.400000000001,3131.9303977272725,2112.0,69.87261324240151,41.44558940380213,200.29646455628165,1811799.1708184024,2861.0,1885.1,2129.0,3617.0,4860.800000000002,921.500946969697,16054.049241527491,906.0,780.0,832.0,985.0,1088.0
2446,r07c18,2,24.0,7356.785804816223,145.46641318124207,208.4740177439797,789.0,1948033.879342223,7519.0,5221.400000000001,6620.0,8311.0,9086.2,4710.026241534989,4484766.1801804565,4451.0,2208.3,2908.0,6230.5,7635.0,2483.8281602708803,1725069.638924832,2102.0,1133.0,1414.75,3215.0,4352.700000000001,2190.4446952595936,3544.0,98.60107750774748,46.86433794820363,261.76450198781714,1049532.7774154262,1742.0,1437.0,1556.75,2623.25,3469.7000000000003,797.5194695259594,23416.662149154265,750.0,649.0,687.0,875.0,992.0
2447,r07c18,2,25.0,8459.319180087849,154.393850658858,154.61639824304538,683.0,4252452.978651158,8708.0,5503.0,6997.5,9838.5,10961.2,5608.506683245259,9304708.515420051,5705.0,1624.6,3029.0,7307.0,9528.4,3377.877525645011,4512301.556650639,3148.0,1134.8000000000002,1791.0,4064.0,6539.4000000000015,3344.129313024557,3217.0,70.08043413489743,60.0462153576361,222.03657992645927,3803769.960897041,2799.0,1766.6,2195.0,4231.0,4925.200000000001,1028.2449487099782,49345.05345987459,1027.0,748.0,837.0,1135.0,1331.0
2448,r07c18,2,26.0,6310.763213530656,162.561310782241,894.6035940803382,946.0,1582466.189175297,6378.5,4476.5,5605.5,7225.25,7893.0,5376.235238987816,2029930.6072680545,5369.0,3351.4,4462.0,6248.0,7205.599999999999,2973.7197750702903,970136.8183812054,2842.0,1677.6,2385.5,3578.5,4332.8,2868.610121836926,1067.0,56.29271277557182,27.05775945776312,148.5685424949238,1433903.461865683,2804.0,1544.6,1761.0,3552.5,4337.599999999999,848.066541705717,17230.943088602526,825.0,691.6,771.0,912.0,1022.0
2449,r07c18,2,27.0,9361.426917510851,164.29522431259045,307.20694645441387,691.0,4882598.212821034,9683.0,6103.0,7796.5,11157.5,12008.0,6222.994956570468,16259181.300619004,5238.0,1810.8,2931.0,8730.0,11648.00000000001,3405.2897170075653,5941838.469720542,2727.0,990.8,1485.0,4525.0,7006.800000000007,3767.212384421407,3569.0,103.25143504132718,47.75170336642592,281.0193359837561,6149400.312415973,2910.0,1923.8,2418.0,4589.0,5769.0,1136.5343233398712,93232.52396900835,1046.0,835.0,893.0,1324.0,1553.400000000002
2450,r07c18,2,28.0,6432.264940239043,173.41434262948206,52.75199203187251,1004.0,1544138.0732329646,6559.5,4635.400000000001,5662.25,7237.5,7950.200000000001,5971.684250764526,6863130.8421984445,5857.5,2631.0,4060.0,7696.5,9516.0,3420.030581039756,3056902.3782696933,3293.5,1364.0,1891.5,4677.75,5899.5,3441.183868501529,2616.0,95.76504328854072,36.02257952778184,242.0071426749364,2963020.788440081,2793.5,2046.5,2411.0,4001.25,5627.0,1097.473623853211,28384.03064986463,1078.5,904.0,975.0,1207.0,1318.0
2451,r07c18,2,29.0,8297.770469798657,184.9691275167785,697.8711409395974,745.0,2762344.7942957524,8348.0,5938.2,7253.0,9554.0,10304.6,4736.323053199692,2799765.34642049,4594.0,2737.0,3448.0,5856.0,7005.0,2484.618607041892,1345962.2503245568,2296.0,1249.0,1551.0,3079.0,4141.0,2532.685941917245,3891.0,86.11371648750305,59.76395995191745,254.6934341759517,1105479.677774614,2107.0,1739.0,1871.0,3029.5,3603.0,949.3317913132872,25552.95313734632,914.0,784.0,823.0,1042.5,1169.0
2452,r07c18,2,30.0,8319.99421965318,186.9277456647399,129.92196531791907,692.0,3092108.887249824,8541.5,5647.8,7437.25,9582.75,10431.5,4306.191089108911,3383054.068633468,3763.5,2181.0,2896.0,5610.0,7169.800000000003,2484.684158415841,1887041.542026272,1963.5,1217.0,1395.25,3189.0,4706.1,2256.561584158416,5050.0,90.83432898428826,71.72751248175473,282.4213562373095,682843.2842271934,1903.0,1468.0,1630.0,2886.75,3438.1000000000004,911.0059405940594,31283.536598372702,866.0,731.0,780.0,994.0,1167.0
2453,r07c18,2,31.0,8749.944892473119,203.755376344086,288.1680107526882,744.0,4975588.828952408,8782.0,5679.2,7079.75,10417.25,11694.7,5969.623524451939,6124067.703544408,6148.5,2859.1,3677.0,7917.5,9274.2,3260.972596964587,2345829.34621366,3305.5,1398.1,1825.0,4460.0,5312.6,3692.487774030354,2372.0,85.63901317661673,35.89808359537741,217.20815280171308,3940352.243105163,2861.0,2043.0,2369.75,4679.25,6671.0,1599.0838954468802,14678211.104681622,1218.0,846.0,973.0,1364.0,1550.9
